isbn13,title,description,author
9791159923968,용사 야노시,페퇴피 샨도르. 우리에게는 낯선 이름이지만 그는 헝가리 사람들의 사랑을 한 몸에 받고 있는 시인이다. 알마출판사는 페퇴피 탄생 200주년(2023년)을 맞이해 페퇴피 문화재단과 주한 헝가리문화원의 전폭적인 지원을 받아 《용사 야노시》를 지금까지 볼 수 없던 시각예술 작품으로 탄생시켰다.,"페퇴피 샨도르 (지은이), 처코 페렌츠 (그림), 한경민 (옮긴이)"
9788962632729,침묵의 봄 - 개정증보판,"2024년은 레이첼 카슨이 세상을 떠난 지 60주기가 되는 해다. 개정증보판은 ‘제2의 레이첼 카슨’으로 평가받는 샌드라 스타인그래버의 서문과 《침묵의 봄》 출간 이후 환경 관련 글, 연보 등을 추가했다. 《침묵의 봄》을 더 깊이 이해하고, 카슨을 좀더 알 수 있는 계기가 될 것이다.","레이첼 카슨 (지은이), 김은령 (옮긴이), 홍욱희 (감수)"
9791193240328,생의 절반,18~19세기 독일의 시인 프리드리히 횔덜린의 시선집 《생의 절반》이 읻다 시인선 15권으로 출간되었다. 횔덜린은 낭만주의 정신의 중핵에 있는 문인일 뿐 아니라 헤겔과 셸링에게 큰 영향을 미치며 독일 관념론의 발전을 이끈 철학자이기도 하다.,"프리드리히 횔덜린 (지은이), 박술 (옮긴이)"
9788932923956,파우스트 (모노 에디션),"열린책들 세계문학에서 꾸준히 사랑받아 온 작품들을 엄선한 컬렉션이 모노 에디션이라는 이름으로 선보인다. 세계문학 전집의 정수만을 담아 한층 간결하고 간편한 형태로 펴낸 모노 에디션은 작품 선정에서 책의 장정까지, 덜어 내고 또 덜어 내 고갱이만을 담았다.","요한 볼프강 폰 괴테 (지은이), 김인순 (옮긴이)"
9788932405315,에밀리 디킨슨 시 선집 (리커버),"미국의 대표적인 시인 가운데 한 명인 에밀리 디킨슨의 시 선집. 그는 평생 독신으로 지내며 시를 통해 인간의 내면을 깊숙이 파헤쳤다. 그의 시들은 매우 간결하면서 이미지즘적이며, 추상적인 사고와 구체적인 사물을 결합한 것이 특징이다.","에밀리 디킨슨 (지은이), 조애리 (옮긴이)"
9791139716672,금오신화 (컬러 일러스트 수록 완역본),비운의 천재가 개척한 우리 문학의 새 장르. 우리나라 최초의 소설이자 조선 제일의 판타지 문학. 한국 한문학 르네상스의 주역 김풍기 교수의 완역본이다. 율곡 이이의 「김시습전」 등 필독 문헌 6편과 한시 원문 수록하였다.,"김시습 (지은이), 한동훈 (그림), 김풍기 (옮긴이)"
9791197916748,스카팽의 간계 외,세계 연극사에 있어 희극성(喜劇聖)으로 추앙받는 17세기 프랑스 왕국의 극작가 몰리에르의 대표작 「스카팽의 간계」와 국내 미번역 작품 「에스카르바냐스 백작부인」을 소개한다. 특히 「스카팽의 간계」는 몰리에르 사후 폭발적인 흥행을 이어간 작품이다.,"몰리에르 (지은이), 안세하 (옮긴이)"
9788954697095,토끼전·장끼전,향촌 사회의 급속한 변화상과 세태를 비판적 시각으로 포착하고 동물에 빗대어 희화화한 판소리계 우화소설이다. 두 작품 모두 주인공들이 재치 있게 위기를 벗어나는 과정을 때로 희극적으로 그려내지만 고난에 찬 삶의 무게를 마냥 웃어넘길 수 없게 만든다.,정출헌 (옮긴이)
9788931023411,일뤼미나시옹 - 페르낭 레제 에디션,국내 처음으로 42편의 《일뤼미나시옹》 시 전편과 함께 입체주의 회화의 거장인 페르낭 레제의 그림 20점을 본문에 수록했다. 페르낭 레제는 대담한 색채와 절제된 구성으로 추상적이면서도 역동적인 그림을 그린 화가이다.,"장 니콜라 아르튀르 랭보 (지은이), 페르낭 레제 (그림), 신옥근 (옮긴이)"
9791186643150,사랑은 사랑이 멀리 있어 슬퍼라 - 제임스 조이스 시집,20세기 모더니즘 문학을 대표하는 제임스 조이스가 스물다섯 살에 낸 첫 책이자 시집이다. 『더블린 사람들』과 『율리시즈』 등 소설로 명성을 떨친 조이스는 시를 쓰면서 복잡한 감정을 간결한 언어로 추리는 법을 배웠다. ‘체임버 뮤직’ 즉 ‘실내악’이라는 원제가 암시하듯이 『사랑은 사랑이 멀리 있어 슬퍼라』는 따뜻하고 섬세하며 유혹적인 연가(戀歌) 모음집이다.,"제임스 조이스 (지은이), 공진호 (옮긴이)"
