isbn13,title,description,author
9791160342147,천재 의사 시건방 1 - 깡시골 어벤져스의 비밀,"인성은 빵점, 실력은 백 점인 천재 의사 시건방이 어마어마한 초능력을 갖은 노인들을 만나면서 벌어지는 사건과 마을의 오래된 비밀을 밝혀가는 과정을 통해 환자의 마음을 이해하는 최고의 의사로 재탄생하는 초능력 판타지 동화.","강효미 (지은이), 유영근 (그림)"
9791196883782,반장으로서의 책임과 의무 4 - 수학여행은 재밌었니?,"경주로 떠난 수학여행 이야기가 이어진다. 수학여행까지 와서 반장의 역할로 분주한 아랑, 승호와 아랑의 관계를 오해해 마음이 복잡한 연두, 그런 아랑과 연두의 기분을 챙기며 마음 졸이는 은이. 세 친구 사이에 설명하기 어려운 긴장감이 감돈다.",수신지 (지은이)
9791130654546,우리들의 재판을 시작하겠습니다,"우리 사회의 축소판인 아이들의 학교에서, 내 가족이나 친구, 어쩌면 내가 겪을지도 모를 부당한 일을 해결하기 위해 아이들이 직접 재판을 열고, 주어진 상황을 부단히 바로잡는 과정을 흥미진진하게 담고 있다.","율리 체, 엘리사 호벤 (지은이), KATH(권민지) (그림), 배명자 (옮긴이)"
9788936448691,너의 장점은?,"내 안에 꼭꼭 숨은 장점을 발견하여 조명하는 책 『너의 장점은?』이 출간되었다. 엄마 아빠, 친구와 선생님, 반려견과 비밀 일기장 등 세상 모든 것에서 장점을 발견하는 비결을 알려 준다. 나를 둘러싼 세계의 장점을 하나씩 발견해 가며 어린이들은 자기 발견과 자기 긍정의 감각을 익히고, 넓은 마음으로 세상을 바라보는 시각을 가지게 될 것이다.","최백규 (지은이), 경혜원 (그림)"
9791169212465,귀명사 골목의 여름,2022 미국도서관협회 선정 배첼더 상 수상작. 평범하고 겁 많은 초등학생 소년 가즈와 같은 반 친구인 신비한 소녀 아카리의 여름 방학을 배경으로 죽은 사람이 살아 돌아오는 소원이 이뤄지는 절 '귀명사'를 둘러싸고 벌어지는 미스터리한 모험을 담고 있다.,"가시와바 사치코 (지은이), 사타케 미호 (그림), 고향옥 (옮긴이)"
9791168342026,귀귀당 1 : 시간이 녹는 줄도 모르고,&lt;수상한&gt; 시리즈를 비롯한 여러 작품으로 독자들의 사랑을 한 몸에 받고 있는 베스트셀러 작가 박현숙의 야심작이 출간되었다. 《귀귀당 1. 시간이 녹는 줄도 모르고》는 신선계의 다과 명문가라는 명성을 지키기 위해 인간 세상의 디저트를 연구하러 온 수수 할멈과 거북 동북이 인간 아이 민찬을 시식단으로 삼으면서 벌어지는 이야기를 담고 있다.,"박현숙 (지은이), 신소현 (그림)"
9788955827644,동화 강아지똥,오랫동안 아이부터 어른 모두에게 벅찬 감동과 위로를 선사한 그림책 《강아지똥》의 원작 동화 《동화 강아지똥》이 출간되었다. ‘감나무 가랑잎’ 이야기를 되살린 〈강아지똥〉 원고에 종이죽 부조물을 활용한 정승각 작가의 그림이 더해졌다.,"권정생 (지은이), 정승각 (그림), 이기영 (해설)"
9791158364670,"마지막 지도 제작자 - 세상의 끝을 찾아서, 2023 뉴베리 명예상","크리스티나 순톤밧의 세 번째 뉴베리 명예상 수상작. 2021년, 픽션과 논픽션 분야에서 뉴베리 명예상을 동시에 수상한 순톤밧이 이번에는 스스로 운명의 지도를 그려 나가는 소녀 ‘사이’의 이야기로 또다시 수상의 영예를 거머쥐었다.","크리스티나 순톤밧 (지은이), 천미나 (옮긴이)"
9791192444956,HIGH 하이 - 키 큰 나무·건물·산·하늘·신의 영역까지 높고 높은 곳에 펼쳐진 세상에 관한 모든 지식,"아이들은 성장하면서 나와 세상에 관심을 갖게 되고, 나를 포함한 우리의 세상에 대해 많은 질문을 품게 된다. 나는 세상의 어디쯤에 살고 있을까? 우리 발밑에는 어떤 세상이 숨겨져 있을까? 우리 머리 위에는 어떤 세상이 존재할까? 이 질문에 제대로 된 해답을 제시하는 책이다.","제스 맥기친 (지은이), 윤영 (옮긴이), 정현철 (감수)"
9791192444949,DEEP 딥 - 우리 몸·바다·숲·지구·시간·우주까지 깊고 깊은 곳에 숨겨진 세상에 관한 모든 지식,"DEEP딥이라는 단순한 키워드를 중심으로 무한한 상상의 나래를 펼칠 수 있게 하고, 생각의 깊이를 키워 준다. 눈에 보이는 세상을 이해하는 것을 넘어 눈에 보이지 않는 숨겨진 세상을 상상하고 사고하게 함으로써, 세상을 바라보는 시각이 한층 넓어지게 된다.","제스 맥기친 (지은이), 윤영 (옮긴이), 정현철 (감수)"
9791189499662,겁이 많아도 너무 많은 귀신 몽보,"사람을 겁주고, 까무러치게 했을 때 박수받는 귀신의 세계에서 몽보는 태생적으로 불리한 조건으로 태어났다. 도무지 귀신으로서는 어울리지 않는 착한 덕목을 너무 많이 가지고 있어서 귀신들에게 놀림을 받는다.","김주현 (지은이), 오승민 (그림)"
9791198057402,만나러 왔어,"어느 여름, 실수로 바다에 빠져버린 하얀 강아지는 하얀 돌고래의 도움을 받는다. 친구가 된 둘은 날마다 만난다. 하지만 가을이 되면서 어쩐 일인지 돌고래는 더 이상 바다에 나타나지 않고 강아지는 돌고래가 보고 싶어 겨울에도 이듬해 봄에도 내내 바다로 향하는데…… 과연 둘은 다시 만날 수 있을까?","다카하라 료 (지은이), 하마노 후미 (그림), 김경석 (옮긴이)"
9791168341852,변비 탐정 실룩 3 - 꿀랜드에 숨은 늑대,"짜릿한 추리 동화 &lt;변비 탐정 실룩&gt; 세 번째 권이 출간되었다. 범인을 놓칠 뻔하기도 하지만 뛰어난 추리력, 사건을 향한 고도의 집중력으로 말끔히 해결한다. 실룩의 명성은 높아만 가고, 그 유명세를 입증하듯 &lt;변비 탐정 실룩&gt; 시리즈는 중국, 대만, 태국에 판권이 수출되었다.","이나영 (지은이), 박소연 (그림)"
9788947549455,세금 내는 아이들 2 - 어린이를 위한 투자 교육 동화,"어린이 경제 대표 필독서로 자리 잡은 《세금 내는 아이들》이 두 번째 경제 이야기, 《세금 내는 아이들 2》로 돌아왔다! 2편에서는 투자에 관심이 높아지는 현 상황을 반영하여 아이들이 스스로 투자하고, 투자 받아 운영하는 ‘주식회사’ 이야기로 업그레이드된 투자 이야기를 담았다.","옥효진 (지은이), 김미연 (그림)"
9788925575193,재밌게 걷자! 경복궁,&lt;어린이 궁궐 탐험대&gt; 시리즈는 언제든 손에 들고 나가 가벼운 호흡으로 궁궐 곳곳을 걸으며 펼쳐 볼 수 있는 ‘우리 궁궐 탐험 안내서’다. 《재밌게 걷자! 경복궁》에서는 경복궁의 17개 장소를 구석구석 탐험한다.,"이시우 (지은이), 서평화 (그림)"
9791164067183,이상한 과자 가게 전천당 20,"어김없이 간절한 소원을 가진 행운의 손님들이 '전천당'을 찾아온다. 결정하는 일이 어려운 무쓰미는 '골라주시계'라는 회중시계를 통해 별 고민 없이 선택을 할 수 있게 된다. 다만, '골라주시계'가 고른 결정을 번복해서는 안 되는데….","히로시마 레이코 (지은이), 쟈쟈 (그림), 김정화 (옮긴이)"
9791198610621,장수탕 선녀님,"열탕처럼 후~끈하고 냉탕처럼 시-원한 본격 목욕탕 판타지 그림책. 덕지가 사는 동네에는 아주아주 오래된 목욕탕이 있다. 큰 길가에는 새로 생긴 스파랜드도 있지만, 엄마는 오늘도 변함없이 장수탕이다. 덕지는 엄마가 뭐라건 ‘일단 좀 놀아야겠다’며 냉탕으로 냉큼 달려간다.",백희나 (지은이)
9788936448592,아무거나 문방구 1 : 뚝딱! 이야기 한판 - 제28회 창비 ‘좋은 어린이책’ 원고 공모 대상 수상작,제28회 창비 ‘좋은 어린이책’ 원고 공모 대상 수상작. 사람과 내기를 벌이고 승부를 가르는 데 관심이 많은 기존 동화 속 도깨비 캐릭터와 달리 이번 작품의 주인공 도깨비 ‘아무거나’는 새로운 이야기를 듣고 기록하기를 좋아하는 면모로 신선함을 안긴다.,"정은정 (지은이), 유시연 (그림)"
9791168341753,벚꽃 수영장 - 야옹이 수영 교실 2,"물을 싫어하는 고양이가 기후 위기 때문에 수영을 배운다고? 시의성 높은 설정, 아름답고 섬세한 그림, 재미있는 이야기로 주목받은 베스트셀러 《야옹이 수영 교실》은 출간 이후 쉼 없이 쾌속 질주 중이다. 시리즈 첫 권이 출간되고 후속권에 대한 독자 문의가 빗발쳤는데 드디어 벚꽃 피는 봄날, 두 번째 이야기 《벚꽃 수영장》을 선보인다.","신현경 (지은이), 노예지 (그림)"
9791164067169,사고뭉치 소방관 오케이 1 - 구름 문방구를 지켜라,"주인공 오케이는 어수룩한 모습이지만 직업의식이 투철하고 더 잘해 내고자 하는 의욕으로 충만한 초보 소방관이다. 비록 실수투성이이고, 무슨 일을 했다 하면 사고만 치기 일쑤지만 구름시와 시민들을 위하는 마음만은 그 누구보다 크고 높다.","강효미 (지은이), 김경희 (그림)"
9791189499648,띄어쓰기 경주,거북이와 토끼를 따라서 9개의 관문을 뛰어넘는 띄어쓰기 경주를 하다 보면 띄어쓰기는 어렵고 복잡하고 지루하다는 생각을 한 방에 날려 버린다. 문법의 규칙이나 설명 없이도 어느새 띄어쓰기에 대한 개념이 머릿속에 쏙 들어서게 만든다.,"곽미영 (지은이), 지은 (그림)"
9791168341623,시원하게 도와주는 북극곰 센터,어린이들의 전폭적 지지를 받는 베스트셀러 작가 황지영 창작동화. 《시원하게 도와주는 북극곰 센터》는 동물원을 은퇴한 북극곰 꽁이가 도심 한가운데 도움 센터를 차리며 벌어지는 이야기다.,"황지영 (지은이), 박소연 (그림)"
9791163271505,기회를 주세요 - 울적하고 속상한 날,"주룩주룩 비구름이 하늘을 덮어 밖에 나가 놀지 못할 때, 바동바동 열심히 했는데 선생님이 몰라줘서 속상할 때, 또 부랴부랴 정든 동네를 떠나 이사를 하게 되었을 때처럼, 『기회를 주세요』는 슬픔에 잠식된 이 모든 순간에 종종 무시되거나 간과할 수 있는 일상의 또 다른 기쁨을 독자들에게 제시하는 그림책이다.","알프 괴칼프 (지은이), 알렉산드라 파비아 (그림), 김배경 (옮긴이), 소이언 (해설)"
9791187113669,위기 탈출 도감,"일본 MOE 그림책 대상 1위, 기노쿠니야 서점 베스트셀러 ‘키노베스! 키즈 2023’ 1위 등 그림책 대상 8관왕을 휩쓴 화제의 책, 《위기 탈출 도감》이 출간되었다. 이 책은 유쾌하고 기발한 위기 탈출 그림책이다. 아이가 세상에서 만나는 다양한 위기를 소개한다.","스즈키 노리타케 (지은이), 권남희 (옮긴이)"
9791198511522,"마음을 다해 똑똑하게, 다정하게 말하고 싶어","10대라면 누구나 한번쯤 경험했을 법한 소통과 관계에 대한 고민을 다루고 있다. 입체적인 캐릭터와 생생한 상황들로 '어쩜, 이건 내 이야기잖아?', '나라면 이 상황에서 어떻게 말했을까?' 하고 스스로 생각하게 해 문제를 해결해 나가는 힘을 기르도록 한다.","김경미 (지은이), 센개 (그림), 권윤정 (감수)"
