isbn13,title,description,author
9791187700067,지금 여기 함께 있다는 것 - 분배에 관한 인류학적 사유,"『분배정치의 시대』로 큰 주목을 받은 바 있는 스탠퍼드 대학 인류학과 제임스 퍼거슨 교수의 신작 『지금 여기 함께 있다는 것』은 단순히 기본소득을 논하는 책이 아니다. 전작에서 문제의식 제기 정도에 그친 ‘현존presence’이라는 키워드를 중점적으로 살펴보며 ‘나눔’과 ‘사회적 의무’를 고찰한, 짧지만 강렬하고 묵직한 책이다.","제임스 퍼거슨 (지은이), 이동구 (옮긴이)"
9791141606459,온전히 평등하고 지극히 차별적인,"‘아름다울 기회의 평등’은 모두에게 허락되는가? 변호사에서 무용수가 되는 새로운 경험을 거치는 가운데, 장애가 있는 몸으로 마주한 질문과 춤의 역사를 넘나들며 그가 오랫동안 천착해온 차별과 평등의 관계을 탐구한 기록이다.",김원영 (지은이)
9791192533070,오에 컬렉션 세트 - 전5권 (특별 한정판) - 읽기와 쓰기 향상을 위한 오에 겐자부로 필독서,"2024년 오에 겐자부로 타계 1주년 기념 도서다. 『새로운 문학을 위하여』, 『읽는 행위』, 『쓰는 행위』, 『소설의 전략』, 『그리운 시절로 띄우는 편지』로 구성된 세트다.","오에 겐자부로 (지은이), 이민희, 남휘정, 정상민, 성혜숙, 서은혜 (옮긴이)"
9788937456664,나르시시즘의 고통 - 우리는 왜 경쟁적인 사회에 자발적으로 복종하는가,“나는 나를 바꿔야 한다!” 자기 자신을 향상시키는 일에만 몰두하면서 타자들은 나를 비추는 거울로 취급하는 나르시시즘적 사회의 고통에 대하여.,"이졸데 카림 (지은이), 신동화 (옮긴이)"
9791190292276,아르고호의 선원들,"시, 회고록, 비평을 넘나들며 장르를 구부러뜨려 온 매기 넬슨의 대표작. 파트너 해리 도지와 사랑에 빠진 시점부터 해리 어머니의 사망과 넬슨 자신의 출산에 이르는 몇 년간을 소재로 퀴어함, 사랑, 트랜지션, 모성에 대한 문화적 가정들에 질문을 던지고 자신만의 답을 구하는 과정을 글쓰기로 재생한다.","매기 넬슨 (지은이), 이예원 (옮긴이)"
9788965643005,실패의 기술과 퀴어 예술,"저자 잭 핼버스탬은 애니메이션과 대중문화, 하위문화, 반문화에서 발견한 지혜를 동력으로 삼아 이상주의적 희망을 체념하기보다는 지혜를 얻고, 삶과 문화, 지식, 기쁨과의 새롭고 유연한 관계를 일구고자 한다.","잭 핼버스탬 (지은이), 허원 (옮긴이)"
9788934933823,라임 앤 리즌 1호 : 디스토피아,"라임 앤 리즌 시리즈는, 혼란스러운 세계를 이해하기 위한 일종의 색안경이자 문화적 충분조건으로 ‘장르Genre’를 설정하고, 이를 입체적으로 이해하기 위한 시도를 담고자 한다.","예소연, 정수종, 약국 (지은이)"
9791193154274,우리에겐 논쟁이 필요하다 - 우리를 분열시키는 이슈에 대해 말하는 법,"‘비판적 탐구’라는 철학의 정신에 입각해 성차별, 인종차별, 정치적 올바름(PC), 도그휘슬(dog whistle), 구조적 불평등을 비롯한 오늘날 가장 첨예하게 충돌하는 정치적 주제들을 날카롭게 분석하고 그 핵심을 파고들어 전복적으로 해석한다.","아리안 샤비시 (지은이), 이세진 (옮긴이)"
9791155817193,슬픔에 이름 붙이기 - 마음의 혼란을 언어의 질서로 꿰매는 감정 사전,애매모호하더라도 우리 내면에 분명하게 존재하는 섬세한 느낌들에 이름을 붙여온 ‘슬픔에 이름 붙이기’ 프로젝트. 그 프로젝트로 십여 년 동안 모아온 ‘감정 신조어’를 집대성한 『슬픔에 이름 붙이기』가 사전 형식의 책으로 나왔다.,"존 케닉 (지은이), 황유원 (옮긴이)"
9791171711840,"동등한 우리 - 집 안의 천사, 뮤즈가 되다","“방대한 자료를 서사에 녹여낸” “한 편의 소설” 같은 논픽션. 언론과 평단의 찬사를 받으며 2021 전미도서비평가협회상 최종 후보에 오른 『동등한 우리』(원제: The Equivalents)가 출간됐다. 1960년 래드클리프대학에서 시작된 혁명적인 프로젝트를 발판 삼아 ‘작가’로 도약한 여자들의 우정과 야망, 예술과 사회참여, 사랑과 상심의 서사를 엮은 논픽션이다.","매기 도허티 (지은이), 이주혜 (옮긴이)"
9791193154250,"메리와 메리 - 메리 울스턴크래프트와 메리 셸리, 열정과 창조의 두 영혼",정치적·문화적 격변기였던 18~19세기 낭만주의 시대 영국에는 ‘메리’라는 이름을 가진 담대한 두 여성이 있었다. 어머니 메리와 딸 메리가 삶을 공유한 시간은 고작 열흘이었다. 딸을 출산한 지 2주도 채 되지 않아 어머니는 산욕열로 세상을 떠났다. 하지만 또 다른 놀라운 여성의 삶이 이제 막 시작되고 있었다.,"샬럿 고든 (지은이), 이미애 (옮긴이)"
9791161729152,맞춤법에 진심인 편 - 자꾸 틀리고 헷갈리는 필수 표현 100가지,제대로 알고 싶지만 어렵게만 느껴지는 맞춤법을 누구나 공감하는 일상 속 상황들로 재미있고 명쾌하게 정리해 주는 책이다. 35만 구독자를 보유한 유튜버이자 대치동 국어 강사로 활동했던 저자는 자신만의 기발한 맞춤법 공식을 이 책에 담았다.,"차민진(밍찌) (지은이), 이혜원 (그림)"
9788954450317,"진짜 노동 - 적게 일해도 되는 사회, 적게 일해야 하는 사회","데니스 뇌르마르크는 후속작 『진짜 노동』에서는 『가짜 노동』의 결론, 즉 오늘날 우리가 하는 많은 일이 우리 자신에게도 세상에도 도움이 되지 않는 의미 없는 작업으로 특징지어진다는 주장을 펼친다. 그가 이 책을 통해 말하고자 하는 바는 단순하다. 가짜 노동을 넘어, 이제는 ‘진짜 노동’을 해야 할 때다.","데니스 뇌르마르크 (지은이), 손화수 (옮긴이)"
9791167552419,왜 우리는 쉽게 잊고 비슷한 일은 반복될까요? - 기억하는 사람과 책임감 있는 사회에 관하여,"일상적 재난의 시대, 안전한 삶과 세계를 위해 ‘사회적 기억’의 의미를 깊이 그리고 기꺼이 탐색하는 책이 출간되었다. 이 책은 여기에 있었으나 돌아오지 못한 무수한 이들, 재난이 앗아간 무고한 이름들에 노란 리본을 다는 마음으로 우리 사회의 ‘안녕’을 다시 묻는다.",노명우 (지은이)
9788957339145,포스트휴먼 페미니즘 - 더 나은 미래를 위한 변혁의 힘,가부장제와 남성 우월주의에 맞선 페미니스트의 투쟁이 세계 전역에서 매우 거세다. 바야흐로 페미니즘의 시대다. 실제로 페미니즘은 다양한 사회운동과 정치적 전통에서 더 나은 미래를 위한 변혁의 힘을 제공해왔다. 그럼에도 주류 포스트휴먼 학계는 지금까지 페미니즘 이론을 소홀히 다뤘다.,"로지 브라이도티 (지은이), 윤조원, 이현재, 박미선 (옮긴이)"
9791189385484,"핑커 씨, 사실인가요? - 베스트셀러 저자 스티븐 핑커와 한스 로슬링이 말하지 않은 사실들","베스트셀러 저자 스티븐 핑커와 한스 로슬링이 책에서 말하지 않은 사실들이 있다. 그들의 책 《팩트풀니스》와 《지금 다시 계몽》이 보여 주는 세계와 보여 주지 않는 세계, 이 둘을 동시에 읽으면 세상이 더 정확하게 보인다.",이승엽 (지은이)
9791197971969,"조응 - 주의 기울임, 알아차림, 어우러져 살아감에 관하여",“생태 위기의 원인은 조응을 망각한 인간이다.” 생태와 삶을 탐구해 온 인류학자 팀 잉골드의 지금 가장 고유하고 윤리적인 존재론.,"팀 잉골드 (지은이), 김현우 (옮긴이)"
9791188501380,라인스 - 선의 인류학,"걷기, 관찰하기, 이야기하기, 그리기, 쓰기의 공통점은? 모두 선을 따른다는 점이다. 『라인스』는 이처럼 일상생활 속, 역사 속, 세계 속 어디든 존재하는 선을 탐구한다. 심오하고 창조적인 관점을 통해 과감하게 사유하는 팀 잉골드는 이 책을 시작으로 ‘선 인류학’을 전개해나간다.","팀 잉골드 (지은이), 김지혜 (옮긴이)"
9791191716290,"돌봄, 동기화, 자유 - 자유를 빼앗지 않는 돌봄이 가능할까","일본 후쿠오카의 노인요양시설 ‘요리아이의 숲’ 소장인 저자가 수많은 노인들을 돌보며 겪은 일을 바탕으로 돌봄의 본질, 그리고 돌봄과 자유의 공존에 관해 쓴 책이다.","무라세 다카오 (지은이), 김영현 (옮긴이)"
9791193482032,이상한 책들의 도서관 - 희귀 서적 수집가가 안내하는 역사상 가장 기이하고 저속하며 발칙한 책들의 세계,"살상을 저지르는 책, 투명한 책, 너무 커서 다음 페이지로 넘기려면 모터를 동원해야 하는 책, 너무 길어서 우주를 파괴하고도 남을 책, 악마를 소환하는 책, 유령이 쓴 책, 사람의 피와 살로 만들어진 책, 먹거나 입을 수 있는 책… 너무 기이하고 창피해서 정전正傳의 역사에서 배제되어 자취를 감춰버린 온갖 희귀 서적들을 가득 모아 소개한다.","에드워드 브룩-히칭 (지은이), 최세희 (옮긴이)"
9788934945710,"탐문, 작가는 무엇으로 쓰는가",30년 동안 신문 지면과 단행본을 통해 독자들에게 수많은 명저와 그 가치를 알려온 최재봉. 그가 지금껏 문학의 발자취를 따라 직접 취재하고 연구하며 기록한 다채로운 이야기를 선보인다.,최재봉 (지은이)
9791192953236,"내전, 대중 혐오, 법치 - 신자유주의는 어떻게 지배하는가","하이에크와 대처에서부터 집권 좌파의 몰락, 신보수주의와 극우 포퓰리즘의 부상까지, 신자유주의의 계보를 따라 그것의 지배 전략을 파헤친다. 지난 80여 년 동안 보수는 물론 진보 세력까지 이 체제의 교리를 충실히 따랐다.","피에르 다르도, 크리스티앙 라발, 피에르 소베트르, 오 게강 (지은이), 정기헌 (옮긴이), 장석준 (해제)"
9791191998276,"아이들의 화면 속에선 무슨 일이 벌어지고 있는가 - 중독과 저항, 새로운 정체성의 관문","‘인터넷이 없던 세상을 겪어본 적이 없는 세대’가 어떻게 살아가는지, 화면 속 세상은 아이들을 어떻게 유혹하고, 그들은 거기에 어떻게 저항하며 그 안에서 자신들의 정체성을 구축해 나가는지를 총체적으로 분석한다.",김지윤 (지은이)
9791197164460,모든 것은 선을 만든다,"모든 존재는 살기 위해 선을 만들어야 한다. 그리고 이 선들은 삶 속에서 서로 뒤엉킨다. 이 책은 선으로서의 세계와 삶에 관한 한 연구이다. 팀 잉골드는 선을 통해 생명, 땅, 바람, 걷기, 상상력 그리고 인간으로 산다는 것의 의미에 대해 이야기한다.","팀 잉골드 (지은이), 차은정, 권혜윤, 김성인 (옮긴이)"
9788976828460,계급횡단자들 혹은 비-재생산,사회적 유동성 수준이 상당히 축소된 오늘날의 한국 사회에서 『계급횡단자들 혹은 비-재생산』이 보여 주는 탐구는 시의적절한 이론적 개입이다. ‘자수성가한 인물들’의 존재가 계급적 기준에 따른 사회적 선별을 개인의 능력에 따라 정당하게 자원을 분배한 것으로 둔갑시키는 능력주의 신화의 선전물로 활용되는 상황에서 비-재생산 현상을 제대로 분석하지 않고 내버려 두는 것은 기성 체제의 유지에 기여하는 것이다.,"샹탈 자케 (지은이), 류희철 (옮긴이)"
9788958722182,도시논객 - 우리 사회를 읽는 건축가의 시선,"저자의 전작과는 달리 구체적이고 치밀한 접근을 통해 최초를 빚어낸 동인을 찾아 나선다. 우선 저자는 빗살무늬토기로부터 집과 도시의 기원을 유추하고 있다. 조목조목 그 탄생 원리를 찾아 추론하기에 이른다. 나름 빗살무늬토기도 주어진 조건에 최적화된 형태라고, 그 뿌리를 짚어낸다.",서현 (지은이)
