isbn13,title,description,author
9791192768236,"내 손으로, 시베리아 횡단열차 - 일러스트레이터 이다의 카메라 없는 핸드메이드 여행일기","태평양 연안의 블라디보스토크에서 모스크바까지 9,288㎞를 달리는 시베리아 횡단열차는 지구상에서 가장 길고, 가장 서사적으로 러시아를 여행하는 방식이다. 이야기는 많이 해도 실제로 가는 사람은 별로 없는 시베리아를 관통하는 이 무지막지한 여정을 이어간다.",이다 (지은이)
9791193584545,오늘도 여행처럼 살기로 했다 - 유럽에서 만난 빛나는 장면들,"한참을 걷고 또 걷다가 문득 뒤를 돌아보고 싶은 순간이 있다. 그때 돌아서 보는 풍경은 거짓말처럼 모두 아름다웠다. 인생을 살면서 항상 내 선택이 후회 없는 결정이기를 기도하는데, 그중 가장 자신 있게 이야기할 수 있는 선택은 여행이었다.",박재신(시니플) (지은이)
9788997066933,유럽 호텔 여행,해외 여행이 너무나 자유로운 요즘은 유명 관광지를 두루 살펴보는 패키지 여행보다 자신의 취향과 관심사에 따라 테마를 정해 여행을 떠나는 경우가 많다. 좋아하는 예술 작품과 건축물을 주요 테마로 삼는다거나 유명 맛집을 도장깨듯 순례하기도 한다. 여행의 테마가 정해지면 뚜렷한 목적이 생기기 때문에 여행의 밀도도 한층 높아진다. 일상생활에서는 채워지지 않는 신선한 에너지도 듬뿍 충전된다.,박선영 (지은이)
9791190061353,하와이 HAWAII - 한비네 하와이 여행 레시피,"한비네 가족의 닮고 싶은 여행법, 라이프 스타일을 담은 책 《HAWAII 한비네 하와이 여행 레시피》 가 출간되었다. 천혜의 자연 경관, 아이와 함께하기 최적화된 여행지 등 몇 번이나 하와이를 여행하며 체득한 하와이 여행 레시피가 담겼다. 지상 낙원 하와이를 바라보는 한비네만의 특별한 시선을 따라가보자.","이현정, 한창윤, 한비 (지은이)"
9791167821959,전국 맛집 가이드북 - 전문 여행작가의 베스트 맛집 300곳,"우리나라 최고의 여행 전문가들이 맛있는 국내여행을 위해 뭉쳤다. 전국팔도 곳곳에 이미 이름난 맛집들부터 현지인들 사이에서 유명한 숨겨진 맛집까지, 맛있는 곳이라면 어디든 떠나 직접 맛보고 엄선했다.",(사)한국여행작가협회 (지은이)
9791167620941,유럽 자동차 여행 - 유럽 자동차 여행을 위한 완벽한 가이드북,유럽 자동차 여행에 필요한 모든 정보와 노하우를 담은 안내서. 지금까지 실행할 엄두가 안 나 머릿속 꿈으로만 간직했다면 이제는 용기를 내어 자동차 여행에 도전해 보자. 유럽 자동차 여행에 관한 한 독보적인 가이드북이다.,이정운 (지은이)
9791191114591,여행의 이유 (개정증보판) - 초판한정 각양장 + 면지 친필 사인(인쇄) 일러스트 + 책갈피 (작가 낭독 음성 QR코드),"2019년 출간 직후 독자들의 열렬한 호응 속에 읽혀온 김영하 산문 『여행의 이유』 개정증보판이 복복서가에서 출간된다. 코로나 팬데믹 이후 우리의 일상에서 여행이란 과연 어떤 것이었는지, 김영하만의 현란하면서도 명쾌한 사유의 경로를 통해 비로소 이해해보게 되는 글 「여행이 불가능한 시대의 여행법」이 추가된 이번 『여행의 이유』 개정증보판은 김영하 산문의 정수로 불릴 만하다.",김영하 (지은이)
9791167821928,"풍경의 안쪽 - 속 깊은 자연과 불후의 예술, 그리고 다정한 삶을 만나는","노중훈 작가가 여행의 첫술을 뜬 1999년 4월부터 지금까지의 중간 결과물이자, 숱한 여행지를 다니면서도 마음 깊숙이 품은 곳곳에 관한 기록이다. 붉은 돌무더기에 둘러싸인 미국 유타에서부터 폴 세잔과 고흐의 생애가 아로새겨진 프랑스의 프로방스, 신의 이름과 신전이 널린 그리스 아테네까지.",노중훈 (지은이)
9791170871279,"진짜 도쿄 맛집을 알려줄게요 - 현지인이 다니는, 전면개정판",6년 만에 전면개정판으로 돌아온 일본인 친구 ’네모‘가 소개하는 도쿄 맛집 안내서. 한국인 친구들에게 한국어로 도쿄의 맛집을 소개해 온 저자가 관광객에게 잘 알려지지 않은 로컬 맛집 80곳을 엄선했다.,네모 tokyo_nemo (지은이)
9791192512693,일본 현지 간식 대백과,일본 현지에서 오랜 기간 사랑받아온 맛있고 개성 있는 간식들을 종류별로 정리해 총망라했다. 함께 정리된 간식 제조의 역사와 옛날 광고 이미지 등이 읽는 재미를 더한다. 책의 뒤쪽에는 지역별로 간식을 정리한 리스트가 있어서 여행할 때에 훌륭한 기념품 가이드가 되어줄 것이다.,"일본 추억의 대백과 시리즈 편집부 (지은이), 수키 (옮긴이)"
