isbn13,title,description,author
9788901285177,홍춘욱의 최소한의 경제 토픽 - 달라진 세계를 이해하는 21세기 경제사 수업,"패러다임 시프트(paradigm shift), 대전환의 시대가 찾아왔다. 경제 원리를 꿰뚫은 자가 부를 쟁취하는 현재, 대한민국 대표 이코노미스트 홍춘욱이 21세기의 새로운 패러다임과 세계 경제 흐름을 한눈에 파악할 수 있도록 14가지 경제 토픽을 엄선해 신간 『홍춘욱의 최소한의 경제 토픽』에 집약했다.",홍춘욱 (지은이)
9791187700067,지금 여기 함께 있다는 것 - 분배에 관한 인류학적 사유,"『분배정치의 시대』로 큰 주목을 받은 바 있는 스탠퍼드 대학 인류학과 제임스 퍼거슨 교수의 신작 『지금 여기 함께 있다는 것』은 단순히 기본소득을 논하는 책이 아니다. 전작에서 문제의식 제기 정도에 그친 ‘현존presence’이라는 키워드를 중점적으로 살펴보며 ‘나눔’과 ‘사회적 의무’를 고찰한, 짧지만 강렬하고 묵직한 책이다.","제임스 퍼거슨 (지은이), 이동구 (옮긴이)"
9788962624359,"제국은 왜 무너지는가 - 로마, 미국 그리고 새로운 세계 질서","현대 서구의 정치경제사와 로마 제국 쇠망사의 정교한 비교를 통해 지금의 세계 질서가 붕괴할 수밖에 없는 이유를 진단하고, 제국 체제의 모순을 해결할 새로운 세계 질서를 제안한다. 독자에게 역사와 지정학, 경제를 관통하는 통찰을 제공할 것이다.","피터 히더, 존 래플리 (지은이), 이성민 (옮긴이)"
9791193712375,제리 카플란 생성형 AI는 어떤 미래를 만드는가 - 최정상 인공지능 전문가의 15가지 미래 예측,세계 최정상의 인공지능 전문가이자 대중에게 인공지능 시대의 개막을 알린 베스트셀러 《인간은 필요 없다》의 저자 제리 카플란 교수가 《제리 카플란 생성형 AI는 어떤 미래를 만드는가》를 통해 그에 대한 해답을 내놓았다.,"제리 카플란 (지은이), 정미진 (옮긴이)"
9791193674123,챗봇 2025 - 트렌드&활용백과,"2025년, AI 챗봇의 실체를 마주하는 원년, 절대 놓쳐서는 안 될 AI 챗봇 트렌드와 활용 및 제작법. 10여 년 동안 IT 트렌드의 최전선에서 대중들과 함께 호흡해 온 김덕진 IT커뮤니케이션연구소장과 프롬프트 엔지니어 서승완 대표가 2025년 AI 챗봇 트렌드를 소개한다.","김덕진, 서승완 (지은이)"
9791165349707,AI 사피엔스 - 전혀 다른 세상의 인류,"코로나 팬데믹을 거치면서 더욱 진화한 포노 사피엔스가 AI라는 전대미문의 신무기를 장착하고 어떻게 천지개벽급 신문명을 만들고 있는지를 세세하게 포착했다. 지금 우리가 유심히 관찰할 것은, 일상의 변화부터 각 산업의 구조적 진화까지 이끌어가는 거대한 축의 전환과 새로운 문명의 시작이다.",최재붕 (지은이)
9791162543740,"어떻게 팔지 막막할 때 읽는 카피 책 - 기획자, 마케터, 광고인, 셀러라면 꼭 알아야 할 팔리는 글 작성법","기획부터 작성, 퇴고까지 감동과 탄성을 만들어내는 3단계 카피 공식을 담았다. 100가지가 넘는 카피 예시와 실제 광고 사진을 살펴보면서 자신의 제품이 특별해지는 글쓰기 공식을 배울 수 있을 것이다.","톰 올브라이튼 (지은이), 정윤미 (옮긴이)"
9791198686114,THE MONEY BOOK 더 머니북 - 잘 살아갈 우리를 위한 금융생활 안내서,"돈이 행복의 필수 조건이라고 여기면서도, 막상 돈을 잘 모르는 사람들. 《더 머니북》은 이 사람들을 위해 만들어졌다. 사용자들에게 자주 받아온 “금융교육은 어디서 받나요?”라는 질문에 토스가 내놓는 답이자, ‘누구나 편리하고 평등하게 금융하는 세상 만들기’라는 진심을 말하는 시작점이다.",토스 (지은이)
9791130653150,오늘부터는 오를 집만 보인다 - 돈 버는 안목을 키우는 하루 30분 부동산 투자 습관,"부동산 투자계에서 ‘임장의 여왕’이란 별명으로 불리는 앨리스허. 10년 경력이 그대로 녹아 있는 디테일한 공부법과 투자 전략이 가득하다. 또한 어느 요일에 무엇을 공부하고, 그 후에는 또 어떤 정보를 찾아보면 되는지 일 대 일 트레이너처럼 하루하루 해야 할 일을 꼼꼼히 알려준다.",앨리스허(허미숙) (지은이)
9791139716771,"유튜브, 제국의 탄생 - 무명의 언더독에서 세계 최대 콘텐츠 플랫폼으로 성장한 유튜브의 20년 비하인드 히스토리","지난 10여 년 동안 유튜브의 역사와 함께한 300여 명을 집중 취재한 저자는 사이트의 탄생부터 최근 팬데믹 기간까지 유튜브 안팎을 둘러싸고 벌어진 온갖 갈등과 스캔들, 분투와 성장의 과정을 매우 정교하고 신랄하고 흥미롭게 파헤쳤다.","마크 버겐 (지은이), 신솔잎 (옮긴이)"
9791130650838,"뇌, 마케팅의 비밀을 열다 - 인간의 구매 행동을 유발하는 뇌과학의 비밀",불황과 상관없이 높은 매출을 올리고 싶은가? 매번 성공하는 마케팅 공식을 찾고 싶은가? 신경마케팅 분야의 최고 권위자이자 세계 유수한 기업들의 마케팅 및 브랜딩 자문을 맡고 있는 한스-게오르크 호이젤 박사는 오랫동안 이 문제를 연구한 끝에 ‘감정 강화’라는 강력한 마케팅 기술을 만들었다.,"한스-게오르크 호이젤 (지은이), 구소영 (옮긴이)"
